"Short name","Hour","HUAW_eRAN_R8_DL Traffic Volume MBytes","HUAW_eRAN_R8_UL Traffic Volume MBytes","L.Traffic.ActiveUser.DL.Max","L.Traffic.ActiveUser.DL.Avg"
1055_L_1_09F01,2016071109,750.297760,56.496244,5,0.276000
1055_L_1_09F01,2016071110,944.110548,97.787836,5,0.356000
1055_L_1_09F01,2016071111,979.138680,62.310843,6,0.370000
1055_L_1_09F01,2016071112,336.228317,28.820292,5,0.151000
1055_L_1_09F01,2016071113,481.143294,66.505513,5,0.215000
1055_L_1_09F01,2016071114,330.911061,38.853321,5,0.176000
1055_L_1_09F01,2016071115,446.802208,40.423849,6,0.240000
1055_L_1_09F01,2016071116,341.799626,103.811769,5,0.222000
1055_L_1_09F01,2016071117,220.353588,32.474234,7,0.127000
1055_L_1_09F01,2016071118,163.496153,18.511186,4,0.101000
1055_L_1_09F01,2016071119,364.551891,31.181623,4,0.181000
1055_L_1_09F01,2016071120,249.381989,69.241473,4,0.138000
1055_L_1_09F01,2016071121,101.187738,20.368965,5,0.075000
1055_L_1_09F01,2016071122,126.591183,18.985646,4,0.077000
1055_L_1_09F01,2016071123,235.470037,24.775790,4,0.095000
1055_L_1_09F01,2016071200,280.227718,25.832132,3,0.075000
1055_L_1_09F01,2016071201,50.071262,6.733039,2,0.026000
1055_L_1_09F01,2016071202,5.512084,1.606452,2,0.006000
1055_L_1_09F01,2016071203,13.362768,1.465983,2,0.009000
1055_L_1_09F01,2016071204,51.068790,1.735845,3,0.012000
1055_L_1_09F01,2016071205,15.113321,1.419546,2,0.007000
1055_L_1_09F01,2016071206,40.975781,4.068542,3,0.025000
1055_L_1_09F01,2016071207,201.353896,12.255720,4,0.083000
1055_L_1_09F01,2016071208,357.112002,26.473986,5,0.174000
1055_L_1_09F01,2016071209,241.934446,38.018330,4,0.161000
1055_L_1_09F01,2016071210,280.492644,33.976830,5,0.182000
1055_L_1_09F01,2016071211,445.292953,56.588386,5,0.186000
1055_L_1_09F01,2016071212,287.365596,32.379427,4,0.135000
1055_L_1_09F01,2016071213,493.530623,38.056396,5,0.178000
1055_L_1_09F01,2016071214,413.218410,35.560512,5,0.193000
1055_L_1_09F01,2016071215,402.007096,29.606720,4,0.185000
1055_L_1_09F01,2016071216,559.725813,69.470418,5,0.244000
1055_L_1_09F01,2016071217,402.608462,40.578688,4,0.189000
1055_L_1_09F01,2016071218,126.020628,21.187683,4,0.100000
1055_L_1_09F01,2016071219,163.610463,18.203357,5,0.079000
1055_L_1_09F01,2016071220,180.551782,16.548470,5,0.113000
1055_L_1_09F01,2016071221,282.617970,36.703378,4,0.087000
1055_L_1_09F01,2016071222,180.516046,11.942554,3,0.064000
1055_L_1_09F01,2016071223,116.965026,12.945045,3,0.071000
1055_L_1_09F02,2016071100,205.217250,31.118287,3,0.060000
1055_L_1_09F02,2016071101,63.735116,10.885582,2,0.034000
1055_L_1_09F02,2016071102,70.338053,7.871106,2,0.023000
1055_L_1_09F02,2016071103,18.538296,7.826855,2,0.029000
1055_L_1_09F02,2016071104,22.104622,5.975006,2,0.017000
1055_L_1_09F02,2016071105,5.193786,1.347053,2,0.004000
1055_L_1_09F02,2016071106,5.287646,0.567395,1,0.002000
1055_L_1_09F02,2016071107,1.189393,0.412223,2,0.002000
1055_L_1_09F02,2016071108,3.543972,0.614752,2,0.004000
1055_L_1_09F02,2016071109,7.502083,0.947735,2,0.006000
1055_L_1_09F02,2016071110,3.698355,2.021512,2,0.007000
1055_L_1_09F02,2016071111,62.429008,3.533957,2,0.015000
1055_L_1_09F02,2016071112,19.792903,3.210162,2,0.012000
1055_L_1_09F02,2016071113,36.557537,5.766582,3,0.032000
1055_L_1_09F02,2016071114,19.500458,2.058014,2,0.010000
1055_L_1_09F02,2016071115,8.674282,5.361312,2,0.012000
1055_L_1_09F02,2016071116,612.280445,19.558874,3,0.076000
1055_L_1_09F02,2016071117,308.620741,33.152628,3,0.055000
1055_L_1_09F02,2016071118,124.123602,119.411194,3,0.063000
1055_L_1_09F02,2016071119,87.779651,13.856589,3,0.034000
1055_L_1_09F02,2016071120,66.821247,6.486215,3,0.027000
1055_L_1_09F02,2016071121,72.503264,8.841267,3,0.028000
1055_L_1_09F02,2016071122,47.435470,5.866708,2,0.027000
1055_L_1_09F02,2016071123,113.342005,9.235389,3,0.031000
1055_L_1_09F02,2016071200,60.865399,3.649267,2,0.013000
1055_L_1_09F02,2016071201,16.985062,2.032917,2,0.005000
1055_L_1_09F02,2016071202,3.114292,0.486435,1,0.002000
1055_L_1_09F02,2016071203,12.409984,1.449485,2,0.004000
1055_L_1_09F02,2016071204,6.048780,1.014474,2,0.004000
1055_L_1_09F02,2016071205,0.242577,0.098643,1,0
1055_L_1_09F02,2016071206,1.639523,0.316547,2,0.001000
1055_L_1_09F02,2016071207,9.007675,1.117621,2,0.008000
1055_L_1_09F02,2016071208,5.731861,1.317063,2,0.007000
1055_L_1_09F02,2016071209,25.335985,1.799047,2,0.009000
1055_L_1_09F02,2016071210,13.644835,2.291280,3,0.010000
1055_L_1_09F02,2016071211,150.975036,10.435662,2,0.029000
1055_L_1_09F02,2016071212,20.048483,3.873241,2,0.016000
1055_L_1_09F02,2016071213,41.683473,6.069869,2,0.020000
1055_L_1_09F02,2016071214,52.577330,7.737668,2,0.044000
1055_L_1_09F02,2016071215,110.505979,39.081474,3,0.044000
1055_L_1_09F02,2016071216,120.153733,5.725019,2,0.025000
1055_L_1_09F02,2016071217,92.190996,4.787561,2,0.024000
1055_L_1_09F02,2016071218,86.701307,10.089313,3,0.035000
1055_L_1_09F02,2016071219,70.262592,10.193097,3,0.038000
1055_L_1_09F02,2016071220,85.699728,20.553912,3,0.074000
1055_L_1_09F02,2016071221,298.795587,10.862720,3,0.076000
1055_L_1_09F02,2016071222,153.785317,6.442387,2,0.032000
1055_L_1_09F02,2016071223,92.803556,9.531151,3,0.039000
1055_L_1_09F03,2016071100,83.921289,12.563529,4,0.064000
1055_L_1_09F03,2016071101,111.572206,11.409743,3,0.049000
1055_L_1_09F03,2016071102,19.446901,1.721345,2,0.012000
1055_L_1_09F03,2016071103,36.096738,2.441651,2,0.011000
1055_L_1_09F03,2016071104,77.633346,8.755732,3,0.017000
1055_L_1_09F03,2016071105,14.067122,2.163504,2,0.009000
1055_L_1_09F03,2016071106,120.068261,5.615241,3,0.050000
1055_L_1_09F03,2016071107,49.095992,15.041613,3,0.031000
1055_L_1_09F03,2016071108,112.332855,13.501800,4,0.055000
1055_L_1_09F03,2016071109,43.406863,6.849936,4,0.024000
1055_L_1_09F03,2016071110,66.984155,4.166250,3,0.026000
1055_L_1_09F03,2016071111,115.732925,6.779749,3,0.045000
1055_L_1_09F03,2016071112,66.517440,6.774818,3,0.035000
1055_L_1_09F03,2016071113,41.187921,5.104194,3,0.029000
1055_L_1_09F03,2016071114,102.537958,8.456502,5,0.049000
1055_L_1_09F03,2016071115,89.785666,8.386196,5,0.043000
1055_L_1_09F03,2016071116,93.220822,16.617706,4,0.059000
1055_L_1_09F03,2016071117,183.376685,17.381864,6,0.098000
1055_L_1_09F03,2016071118,141.827696,12.420976,4,0.069000
1055_L_1_09F03,2016071119,96.352562,11.571974,4,0.060000
1055_L_1_09F03,2016071120,130.911064,12.607774,3,0.052000
1055_L_1_09F03,2016071121,111.164115,12.491965,4,0.053000
1055_L_1_09F03,2016071122,124.000779,10.439937,3,0.055000
1055_L_1_09F03,2016071123,277.756945,13.108519,3,0.097000
1055_L_1_09F03,2016071200,210.482991,15.749763,4,0.112000
1055_L_1_09F03,2016071201,105.316543,6.778387,3,0.042000
1055_L_1_09F03,2016071202,73.883222,2.814416,3,0.019000
1055_L_1_09F03,2016071203,11.543138,1.986633,2,0.008000
1055_L_1_09F03,2016071204,20.036216,0.975621,2,0.011000
1055_L_1_09F03,2016071205,99.004190,3.814128,2,0.026000
1055_L_1_09F03,2016071206,466.833553,25.103374,4,0.070000
1055_L_1_09F03,2016071207,109.560722,6.768606,3,0.034000
1055_L_1_09F03,2016071208,247.456649,10.945804,5,0.089000
1055_L_1_09F03,2016071209,66.514606,21.172393,4,0.039000
1055_L_1_09F03,2016071210,30.054733,3.677522,3,0.016000
1055_L_1_09F03,2016071211,36.513735,4.521135,3,0.026000
1055_L_1_09F03,2016071212,84.066577,5.945476,3,0.027000
1055_L_1_09F03,2016071213,308.449995,21.507185,3,0.072000
1055_L_1_09F03,2016071214,48.160608,4.391557,4,0.027000
1055_L_1_09F03,2016071215,126.309685,8.273049,4,0.042000
1055_L_1_09F03,2016071216,91.832509,9.768048,5,0.044000
1055_L_1_09F03,2016071217,201.538018,20.205733,5,0.091000
1055_L_1_09F03,2016071218,167.559220,11.355597,4,0.069000
1055_L_1_09F03,2016071219,158.482070,23.987617,6,0.131000
1055_L_1_09F03,2016071220,287.018061,12.352828,3,0.089000
1055_L_1_09F03,2016071221,93.931121,20.807296,3,0.067000
1055_L_1_09F03,2016071222,288.472525,21.221182,4,0.102000
1055_L_1_09F03,2016071223,119.319796,14.165363,3,0.064000
1055_L_1_18F01,2016071100,742.980574,99.618108,5,0.221000
1055_L_1_18F01,2016071101,395.969584,42.986032,5,0.137000
1055_L_1_18F01,2016071102,166.555559,18.613602,5,0.087000
1055_L_1_18F01,2016071103,114.602247,13.091289,3,0.068000
1055_L_1_18F01,2016071104,29.787721,8.070979,3,0.041000
1055_L_1_18F01,2016071105,64.273324,9.598341,4,0.056000
1055_L_1_18F01,2016071106,401.308727,20.277536,5,0.107000
1055_L_1_18F01,2016071107,366.698971,37.503054,6,0.179000
1055_L_1_18F01,2016071108,701.797550,70.144202,8,0.361000
1055_L_1_18F01,2016071109,1123.896821,185.386002,7,0.401000
1055_L_1_18F01,2016071110,1375.239083,92.033846,7,0.424000
1055_L_1_18F01,2016071111,1093.869538,150.518614,8,0.414000
1055_L_1_18F01,2016071112,1339.918245,148.719502,7,0.491000
1055_L_1_18F01,2016071113,849.285541,105.962036,6,0.431000
1055_L_1_18F01,2016071114,895.827703,133.902488,7,0.452000
1055_L_1_18F01,2016071115,1194.552865,104.351404,8,0.451000
1055_L_1_18F01,2016071116,774.743057,98.751536,7,0.373000
1055_L_1_18F01,2016071117,865.834468,77.016084,9,0.359000
1055_L_1_18F01,2016071118,844.689529,103.262947,7,0.373000
1055_L_1_18F01,2016071119,776.827140,82.139609,7,0.320000
1055_L_1_18F01,2016071120,989.845682,74.026983,6,0.289000
1055_L_1_18F01,2016071121,1044.696734,138.045257,7,0.330000
1055_L_1_18F01,2016071122,1009.489119,107.907962,6,0.362000
1055_L_1_18F01,2016071123,451.864263,57.063422,5,0.272000
1055_L_1_18F01,2016071200,1512.724814,44.081153,5,0.207000
1055_L_1_18F01,2016071201,620.811258,21.280614,4,0.113000
1055_L_1_18F01,2016071202,155.494876,15.044719,4,0.063000
1055_L_1_18F01,2016071203,76.977446,9.686296,5,0.046000
1055_L_1_18F01,2016071204,75.578599,5.875338,4,0.043000
1055_L_1_18F01,2016071205,143.725033,7.604338,3,0.041000
1055_L_1_18F01,2016071206,265.882861,23.354587,5,0.100000
1055_L_1_18F01,2016071207,690.183940,59.387470,6,0.233000
1055_L_1_18F01,2016071208,1077.514367,89.462540,7,0.370000
1055_L_1_18F01,2016071209,969.044445,117.216996,7,0.411000
1055_L_1_18F01,2016071210,671.392033,115.863100,6,0.368000
1055_L_1_18F01,2016071211,1097.128853,107.721254,7,0.484000
1055_L_1_18F01,2016071212,885.724931,123.919232,6,0.425000
1055_L_1_18F01,2016071213,1012.005663,112.604009,7,0.428000
1055_L_1_18F01,2016071214,850.396160,246.681700,7,0.427000
1055_L_1_18F01,2016071215,1207.110044,114.029135,7,0.449000
1055_L_1_18F01,2016071216,880.133212,84.179825,7,0.358000
1055_L_1_18F01,2016071217,881.538522,116.923148,7,0.398000
1055_L_1_18F01,2016071218,895.614491,215.128893,9,0.417000
1055_L_1_18F01,2016071219,1013.883955,98.196854,6,0.387000
1055_L_1_18F01,2016071220,1150.758218,93.534488,6,0.334000
1055_L_1_18F01,2016071221,873.771641,63.616887,7,0.281000
1055_L_1_18F01,2016071222,1078.758480,117.941859,6,0.331000
1055_L_1_18F01,2016071223,1054.608967,100.953877,5,0.318000
1055_L_1_18F02,2016071100,940.720323,37.886395,5,0.154000
1055_L_1_18F02,2016071101,444.221623,27.283597,4,0.099000
1055_L_1_18F02,2016071102,341.423430,17.432242,4,0.076000
1055_L_1_18F02,2016071103,119.254721,11.610400,3,0.044000
1055_L_1_18F02,2016071104,238.908105,7.834625,3,0.031000
1055_L_1_18F02,2016071105,10.852373,3.940541,3,0.018000
1055_L_1_18F02,2016071106,22.561120,5.584069,2,0.024000
1055_L_1_18F02,2016071107,180.009789,21.555529,4,0.072000
1055_L_1_18F02,2016071108,150.575303,16.012173,4,0.074000
1055_L_1_18F02,2016071109,232.253477,33.580544,5,0.067000
1055_L_1_18F02,2016071110,376.138858,16.236666,4,0.063000
1055_L_1_18F02,2016071111,289.153851,15.926244,4,0.075000
1055_L_1_18F02,2016071112,171.100517,15.621058,3,0.063000
1055_L_1_18F02,2016071113,388.856919,22.276711,4,0.082000
1055_L_1_18F02,2016071114,188.071816,20.611465,3,0.071000
1055_L_1_18F02,2016071115,103.545528,15.278139,4,0.071000
1055_L_1_18F02,2016071116,353.087034,26.944221,4,0.114000
1055_L_1_18F02,2016071117,259.509155,36.999206,3,0.100000
1055_L_1_18F02,2016071118,515.914332,43.044961,5,0.141000
1055_L_1_18F02,2016071119,410.228690,36.759776,4,0.127000
1055_L_1_18F02,2016071120,357.600564,35.902695,5,0.127000
1055_L_1_18F02,2016071121,1776.765245,65.663113,5,0.229000
1055_L_1_18F02,2016071122,603.052609,33.743279,4,0.137000
1055_L_1_18F02,2016071123,1202.233767,40.732899,5,0.210000
1055_L_1_18F02,2016071200,551.421895,27.882856,4,0.116000
1055_L_1_18F02,2016071201,618.312999,50.130285,4,0.115000
1055_L_1_18F02,2016071202,245.014431,21.121054,3,0.070000
1055_L_1_18F02,2016071203,122.057816,8.091948,3,0.031000
1055_L_1_18F02,2016071204,48.878084,3.175756,3,0.013000
1055_L_1_18F02,2016071205,6.033934,2.692551,3,0.013000
1055_L_1_18F02,2016071206,260.966642,7.902992,3,0.027000
1055_L_1_18F02,2016071207,243.734999,17.932347,3,0.056000
1055_L_1_18F02,2016071208,281.831251,18.780234,3,0.064000
1055_L_1_18F02,2016071209,151.908959,12.192082,4,0.059000
1055_L_1_18F02,2016071210,240.494856,64.556537,3,0.054000
1055_L_1_18F02,2016071211,257.304547,19.950108,4,0.081000
1055_L_1_18F02,2016071212,326.857164,26.399776,4,0.102000
1055_L_1_18F02,2016071213,194.461954,21.001937,4,0.088000
1055_L_1_18F02,2016071214,197.073409,84.800522,5,0.099000
1055_L_1_18F02,2016071215,273.356905,22.531848,4,0.098000
1055_L_1_18F02,2016071216,478.877830,29.811074,4,0.104000
1055_L_1_18F02,2016071217,308.621838,28.590220,4,0.096000
1055_L_1_18F02,2016071218,585.510746,91.608015,5,0.292000
1055_L_1_18F02,2016071219,525.296331,66.536813,5,0.242000
1055_L_1_18F02,2016071220,743.582657,42.695714,5,0.161000
1055_L_1_18F02,2016071221,662.030993,44.303140,5,0.175000
1055_L_1_18F02,2016071222,918.155734,61.001543,5,0.248000
1055_L_1_18F02,2016071223,1426.242967,96.023351,5,0.218000
1055_L_1_18F03,2016071100,464.791041,32.178022,4,0.118000
1055_L_1_18F03,2016071101,226.999578,28.465471,4,0.098000
1055_L_1_18F03,2016071102,278.093191,15.535001,4,0.063000
1055_L_1_18F03,2016071103,56.014519,6.298855,3,0.034000
1055_L_1_18F03,2016071104,30.330856,5.282394,3,0.028000
1055_L_1_18F03,2016071105,247.133998,15.383646,3,0.081000
1055_L_1_18F03,2016071106,188.175821,16.216416,5,0.072000
1055_L_1_18F03,2016071107,431.917426,29.097330,5,0.119000
1055_L_1_18F03,2016071108,583.287912,59.273165,7,0.192000
1055_L_1_18F03,2016071109,648.163653,84.903826,6,0.172000
1055_L_1_18F03,2016071110,392.667277,29.831792,4,0.121000
1055_L_1_18F03,2016071111,386.768328,29.810897,5,0.122000
1055_L_1_18F03,2016071112,532.365271,42.005305,6,0.167000
1055_L_1_18F03,2016071113,497.193727,76.176739,6,0.150000
1055_L_1_18F03,2016071114,430.209190,51.988787,6,0.150000
1055_L_1_18F03,2016071115,586.698114,54.866196,5,0.171000
1055_L_1_18F03,2016071116,575.090997,57.283740,5,0.190000
1055_L_1_18F03,2016071117,604.678632,69.706114,7,0.250000
1055_L_1_18F03,2016071118,818.692842,118.794618,10,0.278000
1055_L_1_18F03,2016071119,667.359835,55.755375,5,0.194000
1055_L_1_18F03,2016071120,1769.630778,68.584141,5,0.282000
1055_L_1_18F03,2016071121,1247.715192,44.448882,4,0.184000
1055_L_1_18F03,2016071122,1008.243164,51.839809,5,0.196000
1055_L_1_18F03,2016071123,685.734758,38.690243,5,0.170000
1055_L_1_18F03,2016071200,515.207215,28.965240,5,0.133000
1055_L_1_18F03,2016071201,805.816514,44.308280,4,0.114000
1055_L_1_18F03,2016071202,100.153808,9.429445,3,0.037000
1055_L_1_18F03,2016071203,56.758637,4.658384,3,0.022000
1055_L_1_18F03,2016071204,192.358208,7.956519,3,0.035000
1055_L_1_18F03,2016071205,227.927230,15.422320,3,0.044000
1055_L_1_18F03,2016071206,158.578634,16.120782,4,0.060000
1055_L_1_18F03,2016071207,339.831350,29.813972,5,0.108000
1055_L_1_18F03,2016071208,519.452756,45.566434,6,0.184000
1055_L_1_18F03,2016071209,546.842508,49.815352,6,0.152000
1055_L_1_18F03,2016071210,375.103487,142.532978,5,0.131000
1055_L_1_18F03,2016071211,705.661834,83.778292,6,0.184000
1055_L_1_18F03,2016071212,518.303511,55.554190,5,0.166000
1055_L_1_18F03,2016071213,711.908033,42.194268,5,0.177000
1055_L_1_18F03,2016071214,950.567765,38.411934,5,0.166000
1055_L_1_18F03,2016071215,1127.113935,54.225537,5,0.203000
1055_L_1_18F03,2016071216,777.199503,86.565351,6,0.213000
1055_L_1_18F03,2016071217,857.329637,82.165224,7,0.308000
1055_L_1_18F03,2016071218,701.169663,59.108585,9,0.261000
1055_L_1_18F03,2016071219,696.673428,59.555647,5,0.209000
1055_L_1_18F03,2016071220,478.539940,65.926739,5,0.171000
1055_L_1_18F03,2016071221,1664.013835,77.599113,5,0.266000
1055_L_1_18F03,2016071222,851.104671,50.993763,5,0.207000
1055_L_1_18F03,2016071223,593.796141,50.791833,5,0.181000
1057_L_1_09F01,2016071100,17.087709,3.002916,2,0.010000
1057_L_1_09F01,2016071101,162.812280,5.719734,2,0.038000
1057_L_1_09F01,2016071102,8.916403,0.439351,2,0.003000
1057_L_1_09F01,2016071103,0.316610,0.108045,1,0.001000
1057_L_1_09F01,2016071104,0.415531,0.162903,1,0.001000
1057_L_1_09F01,2016071105,9.181459,0.643123,2,0.005000
1057_L_1_09F01,2016071106,70.208035,5.339748,3,0.027000
1057_L_1_09F01,2016071107,54.996064,4.308624,3,0.017000
1057_L_1_09F01,2016071108,13.887145,14.907717,2,0.019000
1057_L_1_09F01,2016071109,48.442477,4.135233,2,0.019000
1057_L_1_09F01,2016071110,36.841209,4.134592,3,0.029000
1057_L_1_09F01,2016071111,89.400966,9.205361,3,0.041000
1057_L_1_09F01,2016071112,27.702445,3.195912,3,0.021000
1057_L_1_09F01,2016071113,54.738758,6.251973,3,0.046000
1057_L_1_09F01,2016071114,82.382290,12.609256,3,0.035000
1057_L_1_09F01,2016071115,71.338425,8.043603,3,0.055000
1057_L_1_09F01,2016071116,143.993790,6.658305,3,0.036000
1057_L_1_09F01,2016071117,40.741542,7.216305,3,0.031000
1057_L_1_09F01,2016071118,37.354015,5.335729,3,0.030000
1057_L_1_09F01,2016071119,113.573570,9.576228,4,0.151000
1057_L_1_09F01,2016071120,513.049846,11.820140,4,0.101000
1057_L_1_09F01,2016071121,64.766185,5.398019,3,0.033000
1057_L_1_09F01,2016071122,55.038464,5.174038,3,0.041000
1057_L_1_09F01,2016071123,275.413413,11.233549,4,0.067000
1057_L_1_09F01,2016071200,13.133908,2.074302,2,0.008000
1057_L_1_09F01,2016071201,214.217991,3.289346,2,0.030000
1057_L_1_09F01,2016071202,18.856776,0.630244,1,0.002000
1057_L_1_09F01,2016071203,0.424492,0.119905,1,0.001000
1057_L_1_09F01,2016071204,0.820012,0.188155,1,0.001000
1057_L_1_09F01,2016071205,38.224298,2.576679,2,0.014000
1057_L_1_09F01,2016071206,9.168790,3.033867,3,0.014000
1057_L_1_09F01,2016071207,32.988393,2.038733,2,0.013000
1057_L_1_09F01,2016071208,425.314383,7.747352,3,0.073000
1057_L_1_09F01,2016071209,119.720212,4.453933,2,0.030000
1057_L_1_09F01,2016071210,54.928625,5.946805,2,0.035000
1057_L_1_09F01,2016071211,58.321383,5.148429,3,0.051000
1057_L_1_09F01,2016071212,112.108546,12.849152,3,0.079000
1057_L_1_09F01,2016071213,54.060433,12.286806,4,0.089000
1057_L_1_09F01,2016071214,105.826068,8.208912,3,0.064000
1057_L_1_09F01,2016071215,48.787933,5.334567,3,0.033000
1057_L_1_09F01,2016071216,42.395247,4.795789,3,0.034000
1057_L_1_09F01,2016071217,125.295932,16.321579,3,0.052000
1057_L_1_09F01,2016071218,58.227805,9.179013,3,0.037000
1057_L_1_09F01,2016071219,146.318961,9.342556,3,0.073000
1057_L_1_09F01,2016071220,147.613353,9.704707,3,0.072000
1057_L_1_09F01,2016071221,75.095912,14.096977,4,0.057000
1057_L_1_09F01,2016071222,131.765710,22.138619,4,0.077000
1057_L_1_09F01,2016071223,16.720451,5.911584,2,0.011000
1057_L_1_09F02,2016071100,22.086978,4.028164,2,0.020000
1057_L_1_09F02,2016071101,7.833906,0.621485,2,0.004000
1057_L_1_09F02,2016071102,39.626078,3.364298,2,0.016000
1057_L_1_09F02,2016071103,10.739469,6.732561,2,0.020000
1057_L_1_09F02,2016071104,39.601328,24.186772,3,0.071000
1057_L_1_09F02,2016071105,124.161030,30.674098,3,0.091000
1057_L_1_09F02,2016071106,135.787292,29.932145,4,0.100000
1057_L_1_09F02,2016071107,68.601817,4.914579,2,0.040000
1057_L_1_09F02,2016071108,121.978145,11.039400,4,0.074000
1057_L_1_09F02,2016071109,195.590237,40.797994,4,0.094000
1057_L_1_09F02,2016071110,180.663866,21.649332,4,0.104000
1057_L_1_09F02,2016071111,147.816530,36.684266,4,0.117000
1057_L_1_09F02,2016071112,269.699065,26.316673,4,0.181000
1057_L_1_09F02,2016071113,260.777760,24.739382,5,0.097000
1057_L_1_09F02,2016071114,211.988737,15.101912,4,0.073000
1057_L_1_09F02,2016071115,233.810913,34.764338,4,0.121000
1057_L_1_09F02,2016071116,479.244216,181.160908,5,0.209000
1057_L_1_09F02,2016071117,107.181285,13.751442,4,0.097000
1057_L_1_09F02,2016071118,164.802311,11.925117,4,0.085000
1057_L_1_09F02,2016071119,95.439381,11.176015,3,0.069000
1057_L_1_09F02,2016071120,148.108656,14.606850,4,0.103000
1057_L_1_09F02,2016071121,65.542039,8.782463,4,0.053000
1057_L_1_09F02,2016071122,176.073446,21.014197,3,0.075000
1057_L_1_09F02,2016071123,32.070512,7.150964,3,0.024000
1057_L_1_09F02,2016071200,73.384180,2.409180,2,0.018000
1057_L_1_09F02,2016071201,8.685358,1.010381,2,0.005000
1057_L_1_09F02,2016071202,8.409849,0.739623,2,0.009000
1057_L_1_09F02,2016071203,1.948106,0.573583,2,0.004000
1057_L_1_09F02,2016071204,1.235509,0.634390,2,0.003000
1057_L_1_09F02,2016071205,13.889707,1.764468,2,0.009000
1057_L_1_09F02,2016071206,38.031053,8.546054,3,0.032000
1057_L_1_09F02,2016071207,75.600394,6.250490,3,0.045000
1057_L_1_09F02,2016071208,83.851783,7.151743,3,0.049000
1057_L_1_09F02,2016071209,173.780965,13.891390,4,0.080000
1057_L_1_09F02,2016071210,264.110031,20.137594,4,0.096000
1057_L_1_09F02,2016071211,78.422480,10.644618,4,0.072000
1057_L_1_09F02,2016071212,306.461583,19.453357,4,0.170000
1057_L_1_09F02,2016071213,281.465996,14.357206,4,0.119000
1057_L_1_09F02,2016071214,138.209351,20.239046,4,0.074000
1057_L_1_09F02,2016071215,158.035550,27.931935,4,0.110000
1057_L_1_09F02,2016071216,182.258980,12.857027,4,0.114000
1057_L_1_09F02,2016071217,146.616921,15.786871,4,0.106000
1057_L_1_09F02,2016071218,196.144177,13.406626,4,0.107000
1057_L_1_09F02,2016071219,132.521162,13.638573,4,0.119000
1057_L_1_09F02,2016071220,254.966897,25.529068,4,0.107000
1057_L_1_09F02,2016071221,274.897534,30.223049,4,0.160000
1057_L_1_09F02,2016071222,117.716038,10.887444,4,0.065000
1057_L_1_09F02,2016071223,37.055935,3.585216,2,0.020000
1057_L_1_09F03,2016071100,43.172822,2.192537,2,0.008000
1057_L_1_09F03,2016071101,3.998573,1.251332,2,0.003000
1057_L_1_09F03,2016071102,1.255991,0.270055,1,0.001000
1057_L_1_09F03,2016071103,0.185301,0.122651,1,0.001000
1057_L_1_09F03,2016071104,70.451878,1.584265,2,0.005000
1057_L_1_09F03,2016071105,39.269921,3.093034,3,0.016000
1057_L_1_09F03,2016071106,114.479411,8.763659,3,0.040000
1057_L_1_09F03,2016071107,141.466522,9.152126,3,0.057000
1057_L_1_09F03,2016071108,37.345868,5.650805,3,0.028000
1057_L_1_09F03,2016071109,216.750717,19.232349,4,0.106000
1057_L_1_09F03,2016071110,156.614140,32.987415,3,0.083000
1057_L_1_09F03,2016071111,127.509313,13.818778,3,0.060000
1057_L_1_09F03,2016071112,394.033567,32.676465,4,0.159000
1057_L_1_09F03,2016071113,52.163876,14.577334,3,0.039000
1057_L_1_09F03,2016071114,116.680333,19.219971,3,0.059000
1057_L_1_09F03,2016071115,305.872609,20.467062,4,0.109000
1057_L_1_09F03,2016071116,100.502540,10.249941,3,0.052000
1057_L_1_09F03,2016071117,292.485920,17.105062,4,0.081000
1057_L_1_09F03,2016071118,127.017853,6.840994,3,0.038000
1057_L_1_09F03,2016071119,71.835793,11.771097,3,0.022000
1057_L_1_09F03,2016071120,151.418956,6.622061,3,0.034000
1057_L_1_09F03,2016071121,49.880020,6.049380,3,0.028000
1057_L_1_09F03,2016071122,58.150800,16.792686,4,0.034000
1057_L_1_09F03,2016071123,56.995078,3.883451,2,0.011000
1057_L_1_09F03,2016071200,23.211190,1.700954,2,0.006000
1057_L_1_09F03,2016071201,0.078841,0.032393,1,0
1057_L_1_09F03,2016071202,2.470111,0.403062,2,0.009000
1057_L_1_09F03,2016071203,0.090905,0.057308,1,0
1057_L_1_09F03,2016071204,12.133975,1.027124,2,0.004000
1057_L_1_09F03,2016071205,53.766388,3.346707,3,0.019000
1057_L_1_09F03,2016071206,218.465374,12.926431,4,0.063000
1057_L_1_09F03,2016071207,114.892022,8.833898,3,0.050000
1057_L_1_09F03,2016071208,93.979126,9.115074,3,0.046000
1057_L_1_09F03,2016071209,198.729684,13.432024,4,0.085000
1057_L_1_09F03,2016071210,144.828223,10.283316,3,0.067000
1057_L_1_09F03,2016071211,76.938902,9.106471,4,0.055000
1057_L_1_09F03,2016071212,154.544920,23.129627,4,0.085000
1057_L_1_09F03,2016071213,56.372020,11.489655,3,0.036000
1057_L_1_09F03,2016071214,105.121592,9.951212,5,0.065000
1057_L_1_09F03,2016071215,171.386378,15.086781,4,0.091000
1057_L_1_09F03,2016071216,121.383270,11.996675,3,0.054000
1057_L_1_09F03,2016071217,162.409289,8.658592,3,0.061000
1057_L_1_09F03,2016071218,181.186570,11.308179,4,0.109000
1057_L_1_09F03,2016071219,43.947699,6.134398,3,0.045000
1057_L_1_09F03,2016071220,20.236820,4.628196,2,0.026000
